Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Position,Image Alt Text,SEO Title,SEO Description,Status
seventeen-natural-matte-silky-blusher,Seventeen Natural Matte Silky Blusher,<p><p><strong>Seventeen Natural Matte Silky Blusher</strong> smooth texture will instantly make it your favourite blush! The unique pearls it contains give it a natural healthy glow while its light consistency make its application easy and even. <br>matte effect will be by your side all day and will perfectly compliment your make up look.</p></p>,Asper Beauty,Health & Beauty > Personal Care > Cosmetics,Blusher,"Express_Delivery, Asper Beauty, Blusher",TRUE,Colour,1 PALE ROSE,,,5201641717134,100,shopify,100,deny,manual,800.00,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0306/5004/0458/files/Seventeen_Natural_Matte_Silky_Blusher.jpg?v=1752927962,1,Seventeen Natural Matte Silky Blusher,Seventeen Natural Matte Silky Blusher,Seventeen Natural Matte Silky Blusher smooth texture will instantly make it your favourite blush! The unique pearls it contains give it a natural healthy glow while its light consistency make its application easy and even. matte effect will be by your side all day and will perfectly compliment your make up look.,active
essence-eyebrow-designer,Essence Eyebrow Designer,"<p><p><strong>Essence Eyebrow Designer</strong> Tame, define &amp; shape your brows with an eyebrow pencil and brush all in one! a smooth pencil to define, outline, and fill in brows. Blend seamlessly and comb with attached brush</p></p>",Asper Beauty,Health & Beauty > Personal Care > Cosmetics,Concealer,"Express_Delivery, Asper Beauty, Concealer",TRUE,Colour,01 BLACK,,,4250035200586,100,shopify,100,deny,manual,160.00,250.00,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0306/5004/0458/files/EssenceEyebrowDesigner.jpg?v=1752139088,1,Essence Eyebrow Designer,Essence Eyebrow Designer,"Essence Eyebrow Designer Tame, define &amp; shape your brows with an eyebrow pencil and brush all in one! a smooth pencil to define, outline, and fill in brows. Blend seamlessly and comb with attached brush",active
essence-mattifying-compact-powder,Essence Mattifying Compact Powder,"<p><p><strong>Essence Mattifying Compact Powder</strong> is the popular powder delights all girls who are dreaming of a matt complexion. Its delicate, powdery texture spreads smoothly for a natural, matt complexion as if created by a professional make-up artist. </p></p>",Asper Beauty,Health & Beauty > Personal Care > Cosmetics,Concealer,"Express_Delivery, Asper Beauty, Concealer",TRUE,Colour,02 SOFT BEIGE,,,ASPER-1769145122033-146,100,shopify,100,deny,manual,320.00,500.00,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0306/5004/0458/files/EssenceMattifyingCompactPowder.jpg?v=1753866772,1,Essence Mattifying Compact Powder,Essence Mattifying Compact Powder,"Essence Mattifying Compact Powder is the popular powder delights all girls who are dreaming of a matt complexion. Its delicate, powdery texture spreads smoothly for a natural, matt complexion as if created by a professional make-up artist.",active
seventeen-matt-concealer-extra-coverage,Seventeen Matt Concealer Extra Coverage,"<p><p><strong>Seventeen Matt Concealer Extra Coverage</strong> Long-lasting, doesn't highlight expression lines<br>Easy application brush<br>Suitable for all skin types</p></p>",Asper Beauty,Health & Beauty > Personal Care > Cosmetics,Concealer,"Express_Delivery, Asper Beauty, Concealer",TRUE,Colour,00,,,5201641736968,100,shopify,100,deny,manual,890.00,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0306/5004/0458/products/SEVENTEENMATTCONCEALEREXTRACOVERAGE.jpg?v=1660993126,1,Seventeen Matt Concealer Extra Coverage,Seventeen Matt Concealer Extra Coverage,"Seventeen Matt Concealer Extra Coverage Long-lasting, doesn't highlight expression lines Easy application brush Suitable for all skin types",active
essence-nail-art-express-dry-drops-8ml,Essence Nail Art Express Dry Drops 8ml,"<p><p class=""tw-data-text tw-text-large tw-ta"" data-placeholder=""الترجمة"" id=""tw-target-text"" dir=""ltr""><span class=""Y2IQFc"" lang=""en""><strong>Essence Nail Art Express Dry Drops 8ml</strong> helps dry manicure quickly Paint dries in just 60 seconds ,The dropper makes it easy to control the volume of the batch Contains Vitamin E and Almond Oil to add shine to the nails</span></p></p>",Asper Beauty,Health & Beauty > Personal Care > Cosmetics,Nail Polish Dryers,"Express_Delivery, Asper Beauty, Nail Polish Dryers",TRUE,Title,Default Title,,,4250338443772,100,shopify,100,deny,manual,280.00,350.00,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0306/5004/0458/products/ESSENCENAILARTEXPRESSDRYDROPS8ML.jpg?v=1659357064,1,Essence Nail Art Express Dry Drops 8ml,Essence Nail Art Express Dry Drops 8ml,"Essence Nail Art Express Dry Drops 8ml helps dry manicure quickly Paint dries in just 60 seconds ,The dropper makes it easy to control the volume of the batch Contains Vitamin E and Almond Oil to add shine to the nails",active
petal-fresh-tea-tree-shampoo-scalp-treatment-475ml,Petal Fresh Tea Tree Shampoo Scalp Treatment 475ml,"<p><p><strong>Petal Fresh Tea Tree Shampoo Scalp Treatment 475ml </strong>Helps treat <strong>itchiness</strong> <strong>&amp; discomfort</strong> on the scalp.<br>Nourishes the scalp, encouraging healthy &amp; shiny strands.<br>Infused with essential oils.<br>No harsh preservatives, parabens nor GMO’s. Safe for colored hair. Vegan &amp; cruelty-free.</p></p>",Asper Beauty,Health & Beauty > Personal Care > Cosmetics,Hair Care,"Asper Beauty, Hair Care",TRUE,Title,Default Title,,,713708721220,100,shopify,100,deny,manual,800.00,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0306/5004/0458/files/PetalFreshTeaTreeShampooScalpTreatment475ml_570aa877-9e68-4979-bb4d-c8a4cb7d283f.jpg?v=1756214419,1,Petal Fresh Tea Tree Shampoo Scalp Treatment 475ml,Petal Fresh Tea Tree Shampoo Scalp Treatment 475ml,"Petal Fresh Tea Tree Shampoo Scalp Treatment 475ml Helps treat itchiness &amp; discomfort on the scalp. Nourishes the scalp, encouraging healthy &amp; shiny strands. Infused with essential oils. No harsh preservatives, parabens nor GMO’s. Safe for colored hair. Vegan &amp; cruelty-free.",active
petal-fresh-tea-tree-conditioner-scalp-treatment-475ml,Petal Fresh Tea Tree Conditioner Scalp Treatment 475ml,"<p><p><strong>Petal Fresh Tea Tree Conditioner Scalp Treatment 475ml</strong> Helps treat <strong>itchiness &amp; discomfort</strong> on the scalp.<br>Nourishes the scalp, encouraging healthy &amp; shiny strands.<br>Infused with essential oils.<br>No harsh preservatives, parabens nor GMO’s. Safe for colored hair. Vegan &amp; cruelty-free.</p></p>",Asper Beauty,Health & Beauty > Personal Care > Cosmetics,Hair Care,"Express_Delivery, Asper Beauty, Hair Care",TRUE,Title,Default Title,,,713708723224,100,shopify,100,deny,manual,800.00,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0306/5004/0458/files/PetalFreshTeaTreeConditionerScalpTreatment475ml.jpg?v=1751716431,1,Petal Fresh Tea Tree Conditioner Scalp Treatment 475ml,Petal Fresh Tea Tree Conditioner Scalp Treatment 475ml,"Petal Fresh Tea Tree Conditioner Scalp Treatment 475ml Helps treat itchiness &amp; discomfort on the scalp. Nourishes the scalp, encouraging healthy &amp; shiny strands. Infused with essential oils. No harsh preservatives, parabens nor GMO’s. Safe for colored hair. Vegan &amp; cruelty-free.",active
petal-fresh-pomegranate-acai-conditioner-color-protection-475ml,Petal Fresh Pomegranate & Acai Conditioner Color Protection 475ml,"<p><p><strong>Petal Fresh Pomegranate &amp; Acai Conditioner Color Protection 475ml</strong> helps<strong> protect longevity of color-treated hair.</strong><br>Protects hair against environmental stressors including thermal styling, fluorescent lighting &amp; the sun.<br>Infused with essential oils.<br>No harsh preservatives, parabens nor GMO’s. Safe for colored hair. Vegan &amp; cruelty-free.</p></p>",Asper Beauty,Health & Beauty > Personal Care > Cosmetics,Hair Care,"Express_Delivery, Asper Beauty, Hair Care",TRUE,Title,Default Title,,,ASPER-1769145122037-175,100,shopify,100,deny,manual,800.00,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0306/5004/0458/products/PETALFRESHPOMEGRANATE_ACAICONDITIONER.png?v=1621657166,1,Petal Fresh Pomegranate & Acai Conditioner Color Protection 475ml,Petal Fresh Pomegranate & Acai Conditioner Color Protection 475ml,"Petal Fresh Pomegranate &amp; Acai Conditioner Color Protection 475ml helps protect longevity of color-treated hair. Protects hair against environmental stressors including thermal styling, fluorescent lighting &amp; the sun. Infused with essential oils. No harsh preservatives, parabens nor GMO’s. Safe for colored hair",active
petal-fresh-grape-seed-olive-oil-conditioner-moisturizing-475ml,Petal Fresh Grape Seed & Olive Oil Conditioner Moisturizing 475ml,"<p><p><strong>Petal Fresh Grape Seed &amp; Olive Oil Conditioner Moisturizing 475ml</strong> Rich antioxidants<strong> improve hair’s shine.</strong><br>Helps repair &amp; protect hair for younger-looking, shiny &amp; healthy hair.<br>Infused with essential oils.<br>No harsh preservatives, parabens nor GMO’s. Safe for colored hair. Vegan &amp; cruelty-free.</p></p>",Asper Beauty,Health & Beauty > Personal Care > Cosmetics,Skin Care,"Asper Beauty, Skin Care",TRUE,Title,Default Title,,,713708723620,100,shopify,100,deny,manual,800.00,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0306/5004/0458/products/PETALFRESHGRAPESEED_OLIVAOILCONDITIONER.png?v=1590643323,1,Petal Fresh Grape Seed & Olive Oil Conditioner Moisturizing 475ml,Petal Fresh Grape Seed & Olive Oil Conditioner Moisturizing 475ml,"Petal Fresh Grape Seed &amp; Olive Oil Conditioner Moisturizing 475ml Rich antioxidants improve hair’s shine. Helps repair &amp; protect hair for younger-looking, shiny &amp; healthy hair. Infused with essential oils. No harsh preservatives, parabens nor GMO’s. Safe for colored hair. Vegan &amp; cruelty-free.",active
petal-fresh-rose-honeysuckle-conditioner-softening-475ml,Petal Fresh Rose & Honeysuckle Conditioner Softening 475ml,"<p><p><strong>Petal Fresh Rose &amp; Honeysuckle Conditioner Softening 475ml</strong> Deeply cleanses the hair.<br>Restores <strong>shine to hair with powerful vitamins &amp; minerals.</strong><br>Infused with essential oils.<br>No harsh preservatives, parabens nor GMO’s. Safe for colored hair. Vegan &amp; cruelty-free</p></p>",Asper Beauty,Health & Beauty > Personal Care > Cosmetics,Hair Care,"Express_Delivery, Asper Beauty, Hair Care",TRUE,Title,Default Title,,,713708723729,100,shopify,100,deny,manual,800.00,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0306/5004/0458/products/PETALFRESHROSE_HONEYSUCKLECONDITIONER.png?v=1590643469,1,Petal Fresh Rose & Honeysuckle Conditioner Softening 475ml,Petal Fresh Rose & Honeysuckle Conditioner Softening 475ml,"Petal Fresh Rose &amp; Honeysuckle Conditioner Softening 475ml Deeply cleanses the hair. Restores shine to hair with powerful vitamins &amp; minerals. Infused with essential oils. No harsh preservatives, parabens nor GMO’s. Safe for colored hair. Vegan &amp; cruelty-free",active
petal-fresh-rose-honeysuckle-shampoo-softening-475ml,Petal Fresh Rose & Honeysuckle Shampoo Softening 475ml,"<p><p><strong>Petal Fresh Rose &amp; Honeysuckle Shampoo Softening 475ml</strong> Deeply cleanses the hair.<br>Restores <strong>shine to hair with powerful vitamins &amp; minerals.</strong><br>Infused with essential oils.<br>No harsh preservatives, parabens nor GMO’s. Safe for colored hair. Vegan &amp; cruelty-free.</p></p>",Asper Beauty,Health & Beauty > Personal Care > Cosmetics,Hair Care,"Asper Beauty, Hair Care",TRUE,Title,Default Title,,,713708721725,100,shopify,100,deny,manual,800.00,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0306/5004/0458/products/PETALFRESHROSE_HONEYSUCKLESHAMPOO.png?v=1590643795,1,Petal Fresh Rose & Honeysuckle Shampoo Softening 475ml,Petal Fresh Rose & Honeysuckle Shampoo Softening 475ml,"Petal Fresh Rose &amp; Honeysuckle Shampoo Softening 475ml Deeply cleanses the hair. Restores shine to hair with powerful vitamins &amp; minerals. Infused with essential oils. No harsh preservatives, parabens nor GMO’s. Safe for colored hair. Vegan &amp; cruelty-free.",active
petal-fresh-lavender-shampoo-anti-frizz-475ml,Petal Fresh Lavender Shampoo Anti-frizz 475ml,"<p><p><strong>Petal Fresh Lavender Shampoo Anti-frizz 475ml</strong> Nourishes hair with intense moisture.<br>Soothes hair to help eliminate <strong>dryness &amp; brittleness.</strong><br>Infused with essential oils.<br>No harsh preservatives, parabens nor GMO’s. Safe for colored hair. Vegan &amp; cruelty-free.<strong></strong></p></p>",Asper Beauty,Health & Beauty > Personal Care > Cosmetics,Hair Care,"Express_Delivery, Asper Beauty, Hair Care",TRUE,Title,Default Title,,,713708721121,100,shopify,100,deny,manual,800.00,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0306/5004/0458/files/PetalFreshLavenderShampooAnti-frizz475ml_4cb4b655-22bf-4522-947e-e63337e455fb.jpg?v=1753957291,1,Petal Fresh Lavender Shampoo Anti-frizz 475ml,Petal Fresh Lavender Shampoo Anti-frizz 475ml,"Petal Fresh Lavender Shampoo Anti-frizz 475ml Nourishes hair with intense moisture. Soothes hair to help eliminate dryness &amp; brittleness. Infused with essential oils. No harsh preservatives, parabens nor GMO’s. Safe for colored hair. Vegan &amp; cruelty-free.",active
yves-saint-laurent-blush-brush-05-os,Yves Saint Laurent Blush Brush 05 Os,"<p><span>Introducing the new generation of makeup brushes by Yves Saint Laurent Beauté, designed for expert make-up application. 100% synthetic fibres are less absorbent than natural hairs, meaning less makeup is wasted or trapped between bristles, for easier cleaning. Brushes are dressed in black with new gold trimming and signature YSL Cassandra logo for a luxurious edge.</span><br><br><span>The flame-shaped BLUSH BRUSH N°5 is the perfect tool for every day powder blush application, selective highlighting as well as setting makeup with powder under the eyes.</span></p>",Asper Beauty,Health & Beauty > Personal Care > Cosmetics,Makeup,"Asper Beauty, Makeup",TRUE,Title,Default Title,,,3614272567269,100,shopify,100,deny,manual,50.00,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0306/5004/0458/products/YVESSAINTLAURENTBLUSHBRUSH.jpg?v=1661173738,1,Yves Saint Laurent Blush Brush 05 Os,Yves Saint Laurent Blush Brush 05 Os,"Introducing the new generation of makeup brushes by Yves Saint Laurent Beauté, designed for expert make-up application. 100% synthetic fibres are less absorbent than natural hairs, meaning less makeup is wasted or trapped between bristles, for easier cleaning. Brushes are dressed in black with new gold trimming and sig",active
garnier-ultra-doux-honey-treasures-shampoo,Garnier Ultra Doux Honey Treasures Shampoo,"<p><p><span style=""font-size: 0.875rem;""><strong>Garnier Ultra Doux Honey Treasures Shampoo</strong> this exotic blend is crafted with honey, royal jelly &amp; propolis extracts in a lush and creamy formula for damaged, fragile and breaking hair. Paraben-free and gentle for everyday use. Ultra Doux Honey Treasures Shampoo for fragile and damaged hair, for Stronger &amp; Shinier hair, hair becomes much easier to style, protects ends from splitting ,natural ingredients.</span></p></p>",Asper Beauty,Health & Beauty > Personal Care > Cosmetics,Hair Care,"Express_Delivery, Asper Beauty, Hair Care",TRUE,Size,400ML,,,3600541510531,100,shopify,100,deny,manual,300.00,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0306/5004/0458/files/GarnierUltraDouxHoneyTreasuresShampoo.jpg?v=1755083996,1,Garnier Ultra Doux Honey Treasures Shampoo,Garnier Ultra Doux Honey Treasures Shampoo,"Garnier Ultra Doux Honey Treasures Shampoo this exotic blend is crafted with honey, royal jelly &amp; propolis extracts in a lush and creamy formula for damaged, fragile and breaking hair. Paraben-free and gentle for everyday use. Ultra Doux Honey Treasures Shampoo for fragile and damaged hair, for Stronger &amp; Shini",active
